created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 19:17:01 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",8,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 19:17:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",C,0.0,0.0,en,147,98.0,felix_papaya,61,134,False,,,they/them
Fri Jun 18 19:17:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",r,0.0,0.0,en,569,626.0,Wildraar,1204,4940,,,,UK
Fri Jun 18 19:17:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",K,0.0,0.0,en,1853,134.0,lorcanoc,2149,2260,,,,"Dublin City, Ireland"
Fri Jun 18 19:17:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",d,0.0,0.0,en,0,,SinoSantiago,430,305,,,,
Fri Jun 18 19:17:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",q,0.0,0.0,en,22,6.0,jasoncarvalhoHQ,1413,1017,,,,"In the Cloud |Toronto, Ontario"
Fri Jun 18 19:17:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",n,0.0,0.0,en,0,1.0,rkbsi,1285,1666,,,,"Calgary, AB"
Fri Jun 18 19:17:25 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",I,0.0,0.0,en,20,27.0,nocompulsoryvac,7864,6147,,,,Australia
Fri Jun 18 19:17:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,71,38.0,16thStMALL,8034,8737,,,,16th St MALL ~ DENVER COLORADO
Fri Jun 18 19:17:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,11,9.0,Murendi,4089,1363,,,,Johannesburg/Inner Capetonian
Fri Jun 18 19:17:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",h,0.0,0.0,en,1,1.0,nuala1990,198,361,,,,United Kingdom
Fri Jun 18 19:17:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",i,0.0,0.0,en,0,,LawyerBuchanan,708,425,False,,,"Edmonton, Alberta"
Fri Jun 18 19:17:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,556,364.0,a_inska,1,10,,,,
Fri Jun 18 19:18:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",k,0.0,0.0,en,915,511.0,MarkissiosK,8512,5746,,,,
Fri Jun 18 19:18:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,1,1.0,KMalatji,26633,765,,,,This corner of the Earth
Fri Jun 18 19:18:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",i,0.0,0.0,en,16,14.0,bluwndzdancing,763,1879,,,,
Fri Jun 18 19:18:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,370,100.0,CdnEconist,269,4997,,,,Panama
Fri Jun 18 19:18:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",’,0.0,0.0,en,1,1.0,stopthistyranny,42,150,,,,Somewhere far away 
Fri Jun 18 19:18:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",s,0.0,0.0,en,0,,HCimiez,90,91,,,,
Fri Jun 18 19:18:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,0,,Mr_Mawela,821,460,,,,South Africa
Fri Jun 18 19:18:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i,0.0,0.0,en,0,,MissMaleka,2186,593,,,,
Fri Jun 18 19:18:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",m,0.0,0.0,en,102,100.0,DarkKindOfLight,608,697,,,,"Liverpool, England"
Fri Jun 18 19:19:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",p,0.0,0.0,en,5,2.0,SeniorsNL,904,1274,,,,St. John's
Fri Jun 18 19:19:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",o,0.0,0.0,en,419,24.0,sangoku1980,23,123,,,,France
Fri Jun 18 19:19:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",r,0.0,0.0,en,0,,hollywoodcurry,2433,984,False,,,USA
Fri Jun 18 19:19:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,88,28.0,Scott_86ix8,1740,1082,,,,Trinidad and Tobago
Fri Jun 18 19:19:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a,0.0,0.0,en,0,,LahLee_M,1425,808,,,,"South Africa , Pretoria "
Fri Jun 18 19:19:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,1,1.0,stopthistyranny,42,150,,,,Somewhere far away 
Fri Jun 18 19:19:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t,0.0,0.0,en,216,79.0,szekelyman,48,332,,,,"Ontario, Canada"
Fri Jun 18 19:19:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,13,5.0,kasampaida28,562,1439,,,,"Los Angeles, CA"
Fri Jun 18 19:19:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",t,0.0,0.0,en,0,,SamsterSmithy,166,223,,,,The tropics.
Fri Jun 18 19:19:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",h,0.0,0.0,en,372,101.0,wahope18,241,159,,,,"Oro-Medonte, Ontario"
Fri Jun 18 19:19:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a,0.0,0.0,en,202,45.0,susang8,479,1713,,,,Toronto
Fri Jun 18 19:19:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",t,0.0,0.0,en,13,10.0,Vukasizwe6,944,5000,,,,Brakpan
Fri Jun 18 19:20:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>", ,0.0,0.0,en,0,,Outlookindia,233430,68,False,,,"New Delhi, India"
Fri Jun 18 19:20:05 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",w,0.0,0.0,en,20,28.0,MontLukaluka,251,311,,,,
Fri Jun 18 19:20:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",e,0.0,0.0,en,17,15.0,SallyDeal4,36193,26449,,,,USA
Fri Jun 18 19:20:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,102,59.0,MitenSuvagiya,153,662,,,,Ahmedabad 
Fri Jun 18 19:20:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",d,0.0,0.0,en,916,512.0,filo333333,1962,2312,,,,Greece
Fri Jun 18 19:20:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",o,0.0,0.0,en,0,,BioSoft_Inc,55,95,False,,,"El Cajon, California "
Fri Jun 18 19:20:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",n,0.0,0.0,en,0,,sequinpants,2239,2296,,,,
Fri Jun 18 19:20:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",’,0.0,0.0,en,103,60.0,Die_Primel,3066,4992,,,,Hamburg
Fri Jun 18 19:20:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",t,0.0,0.0,en,150,99.0,vlbvssvm,258,1270,False,,,أرض الله الواسعة
Fri Jun 18 19:20:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,38,19.0,Yandii__,4368,1618,,,,♡
Fri Jun 18 19:20:45 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",s,0.0,0.0,en,764,252.0,ReginaMichele5,1188,2087,,,,
Fri Jun 18 19:21:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",e,0.0,0.0,en,0,,jmarczak,5228,1198,False,,,"Washington, DC"
Fri Jun 18 19:21:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",l,0.0,0.0,en,226,93.0,krauss64,70,141,,,,St Malo
Fri Jun 18 19:21:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",l,0.0,0.0,en,3,2.0,SirOscarM,471,190,,,,
Fri Jun 18 19:21:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,25,28.0,Cavill08,227,261,,,,
Fri Jun 18 19:21:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",C,0.0,0.0,en,331,160.0,NadimJBaba,2631,1516,,,,London
Fri Jun 18 19:21:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",O,0.0,0.0,en,331,161.0,netshrink,26467,1175,,,,"Pune, India"
Fri Jun 18 19:21:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",V,0.0,0.0,en,275,247.0,shreecreative,782,5002,,,,Bangalore Malaysia Netherlands
Fri Jun 18 19:21:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A,0.0,0.0,en,3,3.0,BoitsK_,2843,603,,,,Home
Fri Jun 18 19:21:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",X,0.0,0.0,en,275,248.0,benjones1k,680,1721,,,,US
Fri Jun 18 19:21:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,55,28.0,hollowornate,945,718,,,,Teku Benga
Fri Jun 18 19:22:01 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",s,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 19:22:01 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",h,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 19:22:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",o,0.0,0.0,en,332,162.0,DrFeLangridge,442,430,,,,
Fri Jun 18 19:22:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",r,0.0,0.0,en,91,39.0,madhurarane,374,486,,,,"Seattle, WA"
Fri Jun 18 19:22:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,0,,KhalilDewan,2007,1342,False,,,London
Fri Jun 18 19:22:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.,0.0,0.0,en,0,,McSweeneyCAC,2874,3568,,,,"Ottawa, Ontario"
Fri Jun 18 19:22:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,432,179.0,Mollolina,6681,2465,,,,skz  jypnation
Fri Jun 18 19:22:38 +0000 2021,"<a href=""http://www.miragenews.com"" rel=""nofollow"">Mirage News Posts</a>",I,0.0,0.0,en,0,,MirageNewsCom,336,16,False,,,Australia
Fri Jun 18 19:22:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t,0.0,0.0,en,1123,120.0,KimPerrotta57,1925,2207,,,,Canada
Fri Jun 18 19:22:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,131,35.0,_diimzz,8262,3563,,,,Afrika 
Fri Jun 18 19:22:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",s,0.0,0.0,en,10,2.0,o_spillain,3197,3718,,,,Lutrawita/Tasmania
Fri Jun 18 19:22:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t,0.0,0.0,en,0,,shekinah1313,2299,4992,,,,Dystopia? NC USA 🤡🌎
Fri Jun 18 19:22:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",i,0.0,0.0,en,0,2.0,John55139,43,62,False,,,
Fri Jun 18 19:22:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",l,0.0,0.0,en,0,,pittman_nairobi,14335,3137,False,,,"Las Vegas, NV"
Fri Jun 18 19:23:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",l,0.0,0.0,en,15,11.0,Mandisa_laMlimi,1307,2531,,,,South Africa
Fri Jun 18 19:23:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,4,4.0,Reea__M,709,379,,,,"Pretoria, South Africa"
Fri Jun 18 19:23:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",h,0.0,0.0,en,917,513.0,Dianahdr1,20,124,,,,
Fri Jun 18 19:23:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a,0.0,0.0,en,0,,Das_Wilhelm,97,139,,,,"East Northport, NY"
Fri Jun 18 19:23:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",s,0.0,0.0,en,0,,martytwit,346,245,,,,Kent
Fri Jun 18 19:23:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,0,,Independent_Dig,206,233,False,,,
Fri Jun 18 19:23:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a,0.0,0.0,en,421,25.0,Todd906,33,2122,,,,"Portland, OR"
Fri Jun 18 19:23:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,520,95.0,DarrenBolme,220,432,,,,"Yorkton, Saskatchewan"
Fri Jun 18 19:23:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",l,0.0,0.0,en,432,180.0,dyrqq,4058,197,,,,
Fri Jun 18 19:23:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",o,0.0,0.0,en,2,2.0,NelsonAlmUK,450,1936,,,,
Fri Jun 18 19:23:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",t,0.0,0.0,en,3,3.0,SloanPublic,1078,1037,,,,"New York, New York"
Fri Jun 18 19:24:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,27,5.0,akeemville,57,183,,,,"New York, New York"
Fri Jun 18 19:24:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",g,0.0,0.0,en,150,100.0,fabianArgFm,74,198,False,,,
Fri Jun 18 19:24:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",o,0.0,0.0,en,6,42.0,SurajCh4248417,28,37,False,,,"Mumbai, India"
Fri Jun 18 19:24:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i,0.0,0.0,en,2,2.0,ACTLiverpool,727,645,,,,https://www.facebook.com/STTLi
Fri Jun 18 19:24:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,2,3.0,jl_howard,37,102,,,,"Liverpool, England"
Fri Jun 18 19:24:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",g,0.0,0.0,en,1151,818.0,uqoLWjPHwmGmgNn,144,473,,,,
Fri Jun 18 19:24:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,151,101.0,AmyAyers16,5736,5594,False,,,Virginia 
Fri Jun 18 19:24:47 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",f,0.0,0.0,en,557,365.0,duderise,1380,1001,,,,Idk anymore
Fri Jun 18 19:25:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",o,0.0,0.0,en,0,,alestiklalen,40,3,False,,,
Fri Jun 18 19:25:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",r,0.0,0.0,en,26,29.0,Epsilonm,797,1894,,,,The Netherlands
Fri Jun 18 19:25:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,3,3.0,um3awas,2221,1093,,,,"Ontario, Canada"
Fri Jun 18 19:25:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i,0.0,0.0,en,106,61.0,DecentIcarus,860,381,,,,Pakistan
Fri Jun 18 19:25:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t,0.0,0.0,en,30,30.0,maluleke_hj,122,408,,,,
Fri Jun 18 19:25:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,570,628.0,IJ36034553,1,74,,,,
Fri Jun 18 19:25:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a,0.0,0.0,en,338,163.0,midlanderbec,332,953,,,,"South East, England"
Fri Jun 18 19:25:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",n,0.0,0.0,en,232,89.0,Die_Primel,3066,4992,,,,Hamburg
Fri Jun 18 19:25:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",d,0.0,0.0,en,7,4.0,diamondstar62,704,684,,,,
Fri Jun 18 19:25:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,30,31.0,borninMzansi,29,145,,,,Pretoria
Fri Jun 18 19:25:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i,0.0,0.0,en,103,101.0,MaryamShJ,2307,2734,,,,
Fri Jun 18 19:25:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",s,0.0,0.0,en,4,4.0,eleanor70001,1654,3763,,,,
Fri Jun 18 19:25:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>", ,0.0,0.0,en,0,,Jane_R900,365,2841,,,,
Fri Jun 18 19:25:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i,0.0,0.0,en,90,29.0,narsofmars,223,179,,,,
Fri Jun 18 19:25:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",n,0.0,0.0,en,22,19.0,hanafy_zeyad,889,1935,,,, Egypt
Fri Jun 18 19:25:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",n,0.0,0.0,en,8,2.0,ZamahlubiDlami3,533,614,,,,Swaziland 
Fri Jun 18 19:25:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",o,0.0,0.0,en,0,,Givenkazeni,18627,1678,,,,
Fri Jun 18 19:25:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",v,0.0,0.0,en,37,15.0,MattMarmoset,760,2071,,,,london
Fri Jun 18 19:26:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",a,0.0,0.0,en,570,629.0,asinghal01,1524,3943,,,,"New York, NY"
Fri Jun 18 19:26:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",t,0.0,0.0,en,163,61.0,JoWhereToGo,6627,5935,,,,"Newcastle Upon Tyne, England"
Fri Jun 18 19:26:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i,0.0,0.0,en,17,6.0,LyuTuozu,11,286,,,,
Fri Jun 18 19:26:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",v,0.0,0.0,en,351,81.0,mkmaf,2011,2921,,,,Johannesburg
Fri Jun 18 19:26:16 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",e,0.0,0.0,en,3,4.0,MT_marshlands,1439,2399,,,,United Kingdom
Fri Jun 18 19:26:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,92,30.0,mervyn35,304,1449,,,,Trinidad and Tobago
Fri Jun 18 19:26:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i,0.0,0.0,en,1,1.0,syn_dee,781,443,,,,Johannesburg
Fri Jun 18 19:26:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",n,0.0,0.0,en,6,5.0,_Pumpkin_Patch_,91,326,False,,,LochVaal
Fri Jun 18 19:26:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>", ,0.0,0.0,en,144,78.0,Die_Primel,3066,4992,,,,Hamburg
Fri Jun 18 19:26:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",i,0.0,0.0,en,0,,PuneUpdater,88,0,,,,
Fri Jun 18 19:26:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t,0.0,0.0,en,25,3.0,massimosandal,2344,1378,,,,"Aachen, Germany"
Fri Jun 18 19:26:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",s,0.0,0.0,en,1,1.0,reedcliffe83,8523,8727,False,,,Follow4Follow 
Fri Jun 18 19:26:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ,0.0,0.0,en,0,,RA_Mollo,1464,410,,,,"Johannesburg, South Africa"
Fri Jun 18 19:26:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",d,0.0,0.0,en,0,1.0,Zindz_1,116,104,True,,,
Fri Jun 18 19:26:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",e,0.0,0.0,en,12,3.0,JaneAlcorn,1784,2466,,,,Kapunda
Fri Jun 18 19:27:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",s,0.0,0.0,en,18,11.0,CompBureau,8408,542,,,,Canada
Fri Jun 18 19:27:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i,0.0,0.0,en,0,,hollywoodcurry,2433,984,False,,,USA
Fri Jun 18 19:27:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",g,0.0,0.0,en,53,16.0,FionaHare9,7,65,,,,
Fri Jun 18 19:27:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n,0.0,0.0,en,13,5.0,ElyKresch,49,60,False,,,"Florida, USA"
